gene	NN3_S1	NN3_S2	NN3_S3	NN9_S4	NN9_S5	NN9_S6
5917	20	22	22	17	74	54
5936	271	297	383	293	743	593
5947	1	1	4	0	7	6
5949	112	168	174	119	289	254
5950	7	17	8	11	13	18
5951	31	33	38	25	62	55
5952	0	0	1	1	0	1
5958	137	167	179	126	314	264
5968	22	18	31	25	67	61
5973	128	148	125	121	332	231
5980	0	0	0	0	0	0
5981	446	547	583	445	1226	1022
5982	507	641	669	525	1268	1043
5983	19	26	16	24	36	47
5986	305	381	391	351	763	706
5994	0	1	0	0	3	0
6005	955	1143	1310	1089	2792	2258
6007	0	0	0	0	0	0
6010	384	549	653	538	1478	1103
6014	5	12	2	3	1	12
6019	63	80	97	55	160	140
6021	104	119	159	119	271	224
6024	1202	1948	2265	1562	4094	3186
6050	181	242	256	214	493	413
6056	1	0	0	0	1	0
6057	192	270	257	224	509	461
6058	263	334	419	311	755	680
6095	391	413	495	405	1032	778
6127	271	388	465	366	942	810
6134	424	485	577	389	938	825
6143	0	0	2	0	0	3
6154	17	24	76	24	76	81
6169	370	453	506	395	963	838
6179	6	3	4	4	10	9
6191	64	94	120	86	266	180
6204	0	0	0	0	1	0
6205	865	1441	1337	910	3181	2474
6215	165	233	289	207	509	395
6216	0	0	0	0	1	0
6218	9	12	9	7	23	29
6219	2	16	9	4	12	8
6221	0	1	1	2	0	3
6235	26	34	42	28	100	51
6241	68	75	81	64	144	136
6262	111	99	139	114	297	240
6269	2	0	3	0	7	10
6270	1	3	4	3	11	9
6273	4562	5557	6489	5324	13135	10798
6276	378	484	545	374	838	813
6281	27	23	40	27	88	78
6288	265	295	357	286	708	503
6289	126	151	163	129	334	254
6299	956	1176	1218	1053	2571	2156
6301	168	249	272	184	435	416
6304	1577	2308	2472	1832	5290	3830
6307	417	454	599	406	907	788
6310	0	0	0	0	0	0
6311	0	0	0	0	0	0
6313	2	7	4	7	10	5
6315	327	411	420	347	798	686
6333	696	1044	1157	912	2524	1981
6335	114	162	178	120	359	272
6342	21	32	34	23	54	51
6344	12	27	23	19	32	37
6345	7	8	15	13	29	21
6356	349	421	444	313	751	726
6360	15	52	41	20	59	53
6362	197	265	330	246	568	443
6369	41	54	38	40	82	103
6373	1746	1944	2224	2069	5134	4235
6378	41	60	74	76	162	112
6386	99	154	182	78	258	226
6389	0	1	2	1	2	3
6390	88	119	139	79	206	203
6392	165	194	202	164	423	355
6395	20	17	22	18	37	32
6398	5	9	0	2	12	7
6403	111	126	157	104	330	264
6412	373	468	544	424	1039	821
6418	365	459	555	382	1022	821
6423	265	324	375	323	779	569
6435	915	1155	1341	1102	3055	2555
6442	201	306	274	221	550	443
6445	6	6	10	17	56	60
6456	163	161	191	120	320	291
6457	6	15	13	7	15	22
6462	5	1	2	5	11	10
6463	162	233	230	156	422	285
6464	353	381	438	358	840	654
6469	1	3	1	1	1	2
6471	235	253	337	230	535	499
6476	4341	6392	7305	4940	14433	11682
6494	421	457	493	492	1165	885
6498	173	227	243	166	717	604
6517	107	133	158	119	252	236
6519	19	39	46	30	84	54
6522	195	326	188	147	438	359
6526	149	167	202	142	350	306
6527	311	293	458	342	916	670
6529	0	0	0	0	0	0
6538	0	2	0	0	1	1
6542	0	0	0	0	0	2
6546	1	2	3	1	2	1
6567	15	19	23	9	34	30
6574	1	2	1	0	1	3
6575	1796	2526	2384	2099	5164	4539
6576	736	838	879	741	1684	1575
6585	10	7	9	8	12	15
6586	241	233	261	199	528	436
6587	0	0	1	0	2	0
6589	133	179	212	154	378	312
6599	217	342	424	370	900	712
6611	18	49	43	23	71	72
6638	34	42	36	32	64	59
6641	113	124	170	115	312	276
6642	1	0	2	2	4	9
6649	16	16	21	10	41	41
6651	6511	8242	9945	7259	18210	16066
6673	556	711	798	663	1725	1358
6675	390	503	588	499	1135	1034
6676	888	1061	1239	937	2197	1834
6678	42	54	60	52	137	86
6699	1834	2425	2718	2230	6015	4448
6705	98	96	126	108	242	183
6711	248	300	406	263	647	549
6715	16	21	22	16	38	36
6717	396	490	571	495	1322	1011
6720	16	14	23	22	55	51
6724	4	1	8	1	5	4
6728	180	338	316	222	620	424
6731	688	917	939	693	1722	1490
6732	38	49	54	42	123	97
6736	314	463	494	379	904	694
6740	1890	2449	3126	2189	6316	4765
6763	59	82	95	78	184	156
6764	5	14	17	11	19	17
6777	0	0	0	0	0	0
6782	1706	2792	2505	1981	5061	4442
6784	10	8	6	10	25	19
6800	799	957	831	756	1748	1697
6818	942	1068	1171	948	2426	1917
6850	56	60	95	53	116	111
6906	207	254	291	243	598	488
6920	476	601	850	608	1506	1226
6930	1053	810	1093	1179	2558	2375
6931	55	63	80	58	187	167
6932	3031	3940	4680	3578	9615	7336
6941	546	824	800	693	1855	1374
6948	0	0	0	0	0	0
6958	601	634	693	573	1216	1078
6998	1220	1559	1714	1343	3279	2776
7021	957	1104	1322	981	2509	2174
7029	255	308	313	246	569	498
7030	2	1	0	0	3	2
7033	5	4	5	4	9	3
7034	2	2	4	2	3	3
7035	2	0	0	0	3	3
7036	369	472	522	458	1053	930
7038	286	389	447	304	918	777
7039	57	68	85	52	164	145
7041	39	74	66	42	148	130
7050	23	43	35	36	80	77
7080	14	15	20	15	36	32
7097	7886	13445	12151	8395	20664	19014
7107	2	0	0	0	0	0
7122	5	1	8	5	5	16
7207	660	860	773	609	1449	1454
7216	54	40	39	45	102	102
7279	10	9	10	8	14	23
7338	240	298	380	280	763	570
7379	7	5	9	3	18	3
7411	547	656	726	556	1509	1153
7415	341	381	462	333	991	780
7440	12	15	25	7	42	31
7458	619	858	954	734	2001	1503
7476	236	289	315	226	667	592
7480	2	5	2	0	3	1
7564	3342	4412	4906	3623	8835	7952
7570	78	102	97	92	230	227
7589	61	97	106	66	335	263
7591	1	6	4	2	4	7
7594	570	946	900	718	1905	1674
7603	440	540	491	417	1029	896
7610	110	147	152	113	313	248
7613	201	256	326	230	644	463
7617	787	796	905	803	2178	1644
7646	17	33	26	20	58	45
7653	2096	1978	3060	2411	6117	4481
7655	94	174	164	102	259	203
7656	601	826	1022	744	1712	1289
7659	613	809	948	626	1723	1455
7670	478	639	662	526	1213	927
7682	350	532	708	417	2313	1668
7721	323	520	452	358	978	821
7739	666	733	860	735	2081	1455
7777	80	120	111	100	273	185
7783	769	1037	1205	905	2066	1893
7805	7	4	6	6	13	15
7812	221	321	438	259	730	474
7815	640	1001	1054	751	2053	1579
7817	801	983	1141	806	2052	1671
7827	118	125	192	136	297	222
7833	30	36	40	28	85	76
7836	532	672	769	668	1798	1376
7837	23	39	30	35	48	63
7850	1557	2067	2486	1523	4382	3160
7867	44	50	57	37	108	69
7872	155	207	241	156	386	321
7877	5	9	5	8	13	13
7880	690	889	1015	717	1771	1600
7888	47	132	174	92	260	143
7891	1892	2906	3324	2491	5934	4970
7892	1365	2114	2650	1979	5161	4058
7907	1	0	0	0	0	0
7908	132	115	167	115	305	282
7944	246	307	230	233	580	502
7950	947	1271	1197	1082	2955	2438
7987	170	218	254	205	515	382
7989	736	677	970	776	1928	1598
8028	4	5	8	9	18	10
8035	437	649	612	541	1301	1058
8036	676	880	930	774	1841	1624
8090	110	150	135	104	252	244
8129	14	24	25	25	61	49
8136	196	277	322	200	582	542
8140	995	1286	1340	1129	2662	2411
8153	2391	2727	3013	2154	4992	4867
8167	83	107	129	95	203	195
8193	1	2	1	0	2	0
8200	369	470	458	349	875	763
8206	374	459	461	325	856	688
8226	218	256	321	290	806	596
8301	203	354	398	337	942	667
8305	317	511	693	420	1190	916
8307	10	12	17	6	48	26
8318	61	100	110	93	228	209
8333	131	214	234	178	499	393
8348	378	492	405	381	1041	868
8373	225	290	355	288	724	572
8384	28	45	48	43	166	117
8393	223	349	420	284	839	633
8398	44	66	75	58	155	116
8429	235	338	352	261	649	486
8435	161	167	207	180	413	351
8438	3	4	5	3	11	20
8450	91	105	137	101	222	186
8461	0	4	1	1	2	4
8475	950	1337	1429	1207	3281	2502
8482	0	2	0	0	1	1
8489	521	639	672	519	1455	1260
8496	48	45	55	52	109	96
8540	31	57	75	82	138	106
8575	983	1510	1703	1196	3611	2739
8590	0	1	0	0	1	1
8601	2	0	1	0	2	1
8604	763	1003	1113	765	1997	1658
8658	1912	3287	3798	2371	6749	4986
8668	182	257	282	216	565	412
8682	34	29	42	46	116	78
8683	610	760	958	806	2069	1574
8690	534	754	848	594	1665	1373
8730	832	988	1245	878	2360	1853
8734	916	1551	2122	1353	3422	2552
8763	802	890	1211	879	2322	1832
8813	0	0	0	0	1	0
8822	62	112	106	110	248	173
8845	1	13	5	6	12	13
8855	997	1201	1362	1020	2374	2079
8859	413	583	622	505	1268	1053
8874	0	0	2	0	0	0
8892	188	261	300	243	661	475
8932	0	2	0	0	0	0
8958	168	187	204	153	377	349
8976	169	228	315	219	514	364
8999	30	44	43	40	66	75
9013	1445	1800	2260	1689	4467	3418
9030	153	182	214	180	440	311
9035	357	459	542	427	980	857
9070	1	3	0	1	1	3
9073	836	1088	1228	938	2538	2031
9075	303	471	554	413	1167	919
9076	102	121	142	104	269	226
9079	1326	1764	1914	1371	3393	2968
9090	1173	1322	1583	1100	2818	2684
9092	3	4	9	6	8	16
9093	0	0	0	0	0	1
9097	5	3	5	5	10	13
9108	0	0	0	0	0	1
9112	341	421	484	386	1043	844
9114	0	0	0	0	0	0
9115	2	0	0	1	0	0
9145	3	5	5	7	10	4
9185	0	0	1	0	0	0
9210	1	1	0	1	2	2
9214	3	1	7	2	5	6
9216	556	1253	1899	1029	2890	1253
9246	0	0	0	0	0	2
9248	2	0	2	0	0	5
9281	29	41	27	28	84	72
9291	318	472	491	378	889	842
9292	249	255	253	244	546	509
9293	355	433	493	410	1126	891
9350	0	1	0	1	6	0
9356	4	5	10	6	8	3
9376	70	43	53	38	130	132
9378	7	35	18	16	45	53
9394	3758	5136	5088	4220	11479	10047
9406	473	590	773	503	1457	1052
9418	1214	1192	1407	990	2504	2107
9470	235	262	388	230	677	521
9471	0	0	2	0	3	0
9487	1	1	0	0	1	0
9535	460	556	707	615	1488	1172
9545	4	4	4	3	4	4
9549	456	632	722	581	1519	1232
9551	14	9	9	6	24	9
9555	353	522	586	445	1122	913
9563	142	180	190	167	360	309
9566	55	69	59	47	136	116
9569	1395	1778	2761	1656	4407	3212
9575	1736	1840	2578	1915	4966	3740
9585	13	26	29	18	54	30
9588	0	0	0	0	0	0
9596	3	2	1	1	3	4
9614	73	110	112	62	184	141
9621	52	71	61	55	128	115
9628	9	5	14	4	15	12
9630	655	802	909	727	1951	1435
9633	18	30	41	25	66	66
9640	136	185	188	158	433	372
9646	0	0	0	0	1	1
9647	235	295	304	252	642	578
9654	1	0	4	0	0	1
9670	3	2	6	1	14	13
9681	1158	1200	1279	1130	2748	2412
9687	61	97	63	65	112	119
9731	69	85	104	65	164	166
9733	138	187	210	179	412	303
9734	1	0	6	1	3	5
9739	962	1111	1315	989	2440	2058
9741	723	908	989	755	1822	1509
9772	8	9	9	8	34	28
9828	188	239	218	192	443	307
9863	710	904	947	828	2202	1817
9876	6	4	7	7	20	11
9894	2339	2825	3291	2794	7139	5586
9900	0	1	1	1	3	5
9905	217	261	350	289	634	468
9907	265	356	421	312	844	653
9927	177	245	229	233	594	482
9941	1	1	1	1	4	2
9995	297	367	392	297	699	569
10021	15	28	17	14	45	34
10025	335	435	460	435	968	838
10044	21	24	33	22	41	39
10045	170	270	339	206	517	469
10047	51	67	77	57	144	129
10048	50	49	58	36	86	71
10051	26	38	31	19	55	48
10054	424	589	584	479	1256	1023
10057	205	270	297	224	642	472
10064	370	578	512	420	954	836
10066	219	210	219	193	466	439
10067	80	96	123	91	343	273
10080	9	11	16	8	23	27
10086	2321	3536	3654	2502	6552	5158
10095	638	926	936	724	2061	1895
10097	665	988	1073	763	1912	1474
10110	309	419	452	346	991	808
10122	5	13	4	2	2	11
10136	1	0	2	2	8	6
10142	0	1	1	3	3	3
10154	75	110	116	100	268	219
10175	123	293	546	240	806	314
10205	90	156	137	118	236	188
10277	2160	2610	3526	2470	6068	5277
10290	276	319	387	311	840	621
10307	73	95	98	72	201	164
10311	7	7	0	2	3	8
10342	6	3	5	4	8	10
10358	7	14	14	11	34	29
10362	28	27	47	32	73	64
10376	436	594	595	510	1278	966
10392	343	455	580	397	1202	785
10406	88	104	118	99	306	235
10435	0	0	0	0	0	0
10453	479	595	743	573	1425	1272
10461	24	31	32	22	85	81
10476	8	4	13	12	18	14
10492	3	5	1	2	8	3
10505	81	97	135	92	226	189
10517	254	308	361	304	783	663
10529	15	27	16	19	46	27
10538	8	6	10	4	16	16
10554	135	185	205	201	403	251
10592	44	37	41	42	85	63
10601	1	3	2	0	0	6
10607	116	144	131	149	328	221
10608	1122	1391	1476	1101	2939	2313
10609	96	116	117	82	213	209
10651	2	4	2	2	7	7
10660	71	88	92	62	160	154
10663	1178	1909	2123	1423	3664	3141
10721	263	280	337	275	687	542
10751	7	9	10	9	16	14
10755	281	352	357	266	593	578
10760	0	0	0	0	0	0
10797	56	46	56	36	117	81
10803	2725	2799	3745	3011	7130	5479
10825	5	5	6	6	10	11
10830	4	3	1	5	5	3
10841	0	0	0	0	0	0
10911	46	89	88	67	176	124
10914	327	435	507	353	895	695
10936	103	159	152	119	294	245
11008	0	0	0	2	0	0
11034	2	7	7	3	10	13
11096	238	253	263	246	605	452
11114	216	329	318	236	708	503
11148	71	109	123	91	205	185
11158	231	312	319	266	695	577
11171	5	9	5	2	14	7
11179	229	360	358	326	808	610
11254	53	61	81	43	166	160
11256	147	160	148	100	237	172
11257	87	105	120	70	204	206
11267	7	7	6	5	10	10
11305	4	7	2	4	14	7
11306	255	365	356	282	745	659
11349	0	0	0	0	0	0
11382	60	66	95	67	158	123
11427	143	132	154	125	295	187
11463	0	1	1	1	0	1
11486	0	1	0	0	0	0
11589	242	256	291	240	526	441
11632	1	0	0	0	0	0
11658	72	93	118	94	226	152
11751	1312	1526	1522	1307	3254	2619
11752	257	324	308	288	790	671
11831	481	583	672	539	1419	1055
11832	187	263	270	222	538	467
11837	128	187	159	140	305	274
11877	2758	3263	3672	2623	6966	6170
11884	154	287	309	184	572	432
11958	187	259	358	242	663	603
11960	123	136	173	101	276	231
12017	13	12	17	7	26	38
12042	1	0	0	0	1	0
12076	511	540	669	544	1364	971
12114	305	418	472	384	872	684
12117	432	573	595	491	1250	1096
12123	6	4	5	3	16	9
12126	63	69	84	58	141	114
12187	0	0	0	0	2	2
12211	2	0	0	0	0	1
12296	91	147	129	124	228	193
12350	0	0	0	0	0	0
12396	0	0	0	1	0	0
12405	314	423	528	411	1131	764
12422	423	474	631	466	1211	874
12428	1	1	1	0	2	4
12429	60	81	97	76	172	149
12443	13	13	20	6	28	12
12483	22	26	36	20	64	52
12519	1	1	4	4	5	1
12535	629	808	971	731	1964	1530
12609	217	251	281	217	598	481
12640	206	295	380	179	526	414
12705	3	2	5	4	3	7
12819	12	10	22	15	38	24
12848	792	1173	1469	1046	2812	2143
12889	0	0	0	0	1	0
13033	3352	4039	5008	3792	9407	7939
13076	134	163	206	145	330	291
13089	600	587	596	506	1265	1150
13150	107	150	142	109	264	230
13155	37	49	57	49	100	98
13158	2	1	1	2	3	1
13160	1244	1875	1669	1397	3415	2931
13236	2988	3421	3391	2875	7075	6405
13275	520	721	826	589	1521	1264
13338	0	0	1	0	0	0
13367	154	248	229	146	392	333
13415	0	0	0	1	0	0
13418	1	2	1	1	3	0
13419	532	703	825	555	1448	1167
13465	264	376	370	257	749	665
13483	1	4	6	3	8	3
13495	270	256	359	278	660	573
13523	901	1969	1503	1407	2974	2617
13539	329	477	464	420	937	756
13584	9	37	21	10	34	54
13593	1172	1488	1641	1326	3223	2730
13611	5	0	0	2	5	4
13622	345	426	446	394	1018	809
13629	102	125	138	91	210	177
13643	0	0	3	1	1	0
13646	231	329	380	265	563	512
13662	764	1049	1114	879	2461	1825
13663	872	1012	1251	950	2436	1870
13668	0	0	0	0	0	0
13698	3473	4838	5594	4561	11291	9040
13701	25	24	30	18	66	52
13707	7	10	18	16	40	27
13736	210	258	341	288	711	544
13766	29	22	22	18	43	36
13787	1161	1451	1564	1350	3322	2834
13822	183	227	245	184	448	385
13833	292	334	358	281	694	643
13846	202	193	243	238	509	361
13858	493	746	660	615	1474	1307
13878	157	212	223	217	593	455
13921	2600	3427	3225	2513	6146	5573
13936	0	1	2	1	7	7
13973	157	201	249	206	458	370
13974	0	2	1	0	3	1
13997	195	242	226	191	474	386
14030	0	0	0	0	0	0
14039	141	148	216	134	325	273
14074	297	358	464	340	917	709
14075	59	60	53	49	169	127
14077	907	1144	1197	1006	2531	2139
14158	5	8	8	10	22	17
14164	134	134	189	122	322	295
14177	162	201	238	164	447	282
14195	985	1381	1316	1223	3347	2580
14198	0	1	2	2	3	2
14226	461	576	609	521	1427	1166
14232	200	254	303	249	599	431
14243	37	41	55	40	120	105
14245	36	49	49	35	111	83
14294	244	357	362	288	823	659
14301	6	6	6	9	17	14
14303	73	78	95	53	163	126
14313	845	1249	1322	1038	3081	2319
14329	16	30	20	20	67	73
14349	559	815	872	659	1700	1381
14353	302	359	440	376	975	724
14355	764	846	1110	815	1897	1598
14361	247	265	409	221	855	685
14402	248	325	347	328	848	672
14418	95	169	201	121	301	252
14426	308	383	504	331	892	708
14444	32	46	56	33	96	107
14453	0	0	0	0	0	0
14470	124	215	208	137	398	314
14496	385	455	653	460	1295	1087
14498	505	553	631	419	1036	816
14503	4	2	1	2	4	8
14504	234	310	300	257	731	499
14529	1	0	0	0	0	0
14547	51	61	86	58	148	146
14550	409	459	617	465	1357	1068
14551	201	270	300	250	591	467
14554	66	107	115	96	187	141
14592	1898	2835	3176	2293	6274	5424
14599	129	222	269	143	455	340
14601	586	739	819	577	1548	1354
14602	7666	8574	10942	7962	19218	18394
14603	0	1	2	1	3	1
14606	773	925	944	766	1987	1598
14609	0	1	1	1	0	0
14633	51	56	67	57	127	105
14668	226	344	323	241	594	496
14686	0	0	0	0	0	0
14725	0	0	0	1	0	2
14748	152	177	216	168	407	302
14763	569	629	828	614	1496	1284
14767	127	164	212	133	398	274
14769	683	850	1016	803	2210	1537
14771	57	87	79	57	179	122
14773	45	68	68	40	165	110
14776	109	147	140	144	332	329
14778	17	27	25	13	44	37
14782	3	8	10	12	20	18
14786	101	110	161	121	272	196
14791	9	9	15	7	11	15
14813	11	26	34	13	41	44
14837	165	211	178	152	392	327
14846	105	167	154	115	361	320
14850	152	179	227	233	573	407
14852	6	3	9	9	14	24
14856	86	130	133	135	301	255
14859	155	205	224	186	419	347
14867	490	655	727	557	1432	1219
14873	158	228	251	193	498	409
14905	242	298	345	337	788	590
14907	74	103	92	59	160	136
14932	81	127	136	97	248	181
14956	1923	2593	3166	2313	6218	4461
14959	669	927	976	728	1846	1551
14980	83	117	104	93	235	184
15001	0	0	0	1	2	1
15002	1339	1571	1798	1310	3687	2902
15013	203	262	297	223	560	464
15016	106	116	123	84	241	199
15023	106	114	135	103	282	237
15027	48	96	111	67	153	124
15053	20	33	39	17	65	53
15083	5	8	2	4	11	10
15085	99	109	82	51	179	166
15087	905	1128	1295	1023	2457	2000
15090	2221	5276	1814	853	2113	4693
15092	456	601	561	443	1277	1079
15093	0	0	1	0	1	1
15094	1069	1542	1746	1162	3140	2768
15095	551	719	840	601	1442	1256
15112	8	15	25	9	26	33
15120	279	317	480	335	885	709
15126	118	166	158	131	327	279
15127	111	107	169	116	309	259
15133	21	31	30	14	77	70
15134	4	4	6	4	18	21
15143	405	557	551	358	1018	858
15149	894	1324	1363	960	2247	1926
15165	891	1161	1265	961	2338	1910
15176	471	647	705	558	1389	1239
15189	507	596	795	602	1584	1191
15202	17	50	27	27	47	49
15214	388	506	643	476	1251	939
15217	57	55	41	42	125	131
15222	5805	6992	8859	6267	16242	14033
15224	165	251	283	232	541	445
15243	338	426	557	296	917	754
15247	72	79	82	69	201	168
15289	57	86	94	82	167	145
15290	329	425	535	359	964	744
15291	3946	5116	5486	4222	10186	8839
15305	623	692	888	688	1976	1665
15312	57	75	95	98	300	222
15314	1	2	3	0	5	4
15316	1	0	2	1	0	0
15335	32	40	43	32	70	57
15337	54	47	59	37	156	112
15340	1	7	5	0	6	3
15341	321	453	484	386	989	720
15342	151	166	281	175	493	386
15354	20	27	32	29	96	87
15355	5	7	3	4	16	6
15357	179	280	301	283	665	488
15363	78	170	171	123	336	240
15365	0	1	0	0	0	0
15377	396	528	649	444	1020	930
15396	72	113	146	135	318	280
15401	0	0	1	0	1	1
15405	16	18	15	9	26	30
15437	0	0	0	1	1	0
15443	0	0	0	0	0	0
15451	11	26	15	8	27	31
15452	8	8	5	9	12	13
15461	370	558	545	388	986	848
15467	8	12	17	9	14	19
15468	40	56	34	38	151	110
15474	173	217	178	154	412	311
15476	302	420	322	269	747	530
15478	311	410	403	340	939	704
15484	80	86	104	64	245	172
15488	235	262	261	245	607	491
15501	2621	2708	3658	2389	6182	5693
15522	290	395	377	249	633	501
15533	0	1	5	2	1	3
15536	273	398	396	360	914	672
15542	73	84	88	79	220	148
15568	304	455	531	335	1047	1072
15575	109	149	130	115	318	188
15597	483	567	648	487	1152	974
15599	596	675	790	595	1620	1311
15605	330	455	561	404	1107	882
15647	64	76	140	73	242	201
15652	2	0	0	0	1	1
15653	71	82	80	68	116	111
15656	3101	3900	4185	3310	9056	7021
15659	224	280	280	197	432	364
15668	123	243	256	180	501	329
15671	423	569	654	492	1406	1082
15672	90	140	131	136	328	241
15697	339	395	489	345	723	614
15702	13	11	14	11	35	20
15709	2423	2174	2999	2321	5783	5429
15714	379	665	609	412	1062	873
15733	1712	2313	2781	2096	6217	4420
15745	131	173	194	158	306	285
15747	236	335	343	269	770	600
15748	138	217	212	192	459	318
15749	654	912	1025	904	2209	1720
15750	78	104	106	66	219	164
15755	481	606	806	523	1475	1160
15757	326	423	509	425	1120	767
15759	349	488	499	399	1086	888
15766	281	325	339	251	758	629
15776	212	297	292	266	620	475
15790	329	457	537	374	1051	860
15804	307	419	523	419	1123	800
15806	936	1376	1666	1105	3180	2685
15812	1	2	3	5	6	3
15829	583	480	915	513	1333	1161
15837	2266	3072	3398	2894	7368	6246
15839	89	176	172	113	307	211
15843	46	25	37	31	72	64
15846	247	270	257	285	644	575
15850	40	73	53	57	115	113
15852	154	211	273	164	490	320
15854	0	0	0	0	0	1
15869	184	272	276	177	449	365
15879	38	50	69	47	97	74
15880	1	0	4	0	5	3
15882	123	105	190	136	439	292
15889	218	291	333	264	646	541
15890	2	2	0	0	1	5
15932	958	1295	1350	1167	2986	2377
15937	504	594	685	492	1273	1070
15942	82	110	132	111	293	239
15943	46	48	40	49	113	80
15944	505	551	736	597	1416	1073
15947	23	19	27	30	44	38
15950	51	65	75	54	145	100
15957	8	2	9	3	14	21
15961	610	780	831	666	1977	1448
15962	0	0	0	0	0	0
15966	10	12	7	8	19	18
15968	385	420	591	387	1108	816
15970	40	33	30	31	110	63
15971	281	366	438	309	892	712
15980	42	35	51	41	68	76
15981	368	482	632	456	1160	716
15994	272	381	372	296	957	635
16018	458	579	662	513	1459	1041
16024	10	28	10	20	40	23
16028	42	56	92	50	167	152
16087	21	31	32	19	73	52
16128	154	200	249	131	468	358
16150	245	213	278	219	555	406
16179	263	305	337	252	525	568
16181	132	174	176	143	346	226
16194	151	273	347	202	689	510
16200	224	253	365	237	615	475
16206	15	12	19	15	31	31
16239	147	243	402	214	833	538
16252	357	461	545	391	1067	793
16253	247	335	339	279	649	627
16255	0	0	0	0	0	0
16256	158	262	272	260	601	468
16257	247	370	355	280	795	596
16262	114	173	204	138	372	248
16283	0	0	0	0	0	0
16308	282	356	397	277	808	604
